fold,indice_original,comercio,categoria_real,categoria_predicha,prob_max,prob_alimentacion,prob_transporte,prob_salud,prob_vivienda,prob_educacion,prob_ocio,prob_servicios,prob_deudas,prob_otras
0,76,Petrobras Estacion,transporte,transporte,0.9982562734119694,0.0001759082364185573,0.9982562734119694,0.0003275769823973791,0.00011866819618551522,0.0003232250373834847,0.00023288531837373181,0.00023912939456634166,0.00011603079788642884,0.00021030262481922372
0,78,Disney Plus Suscripcion,ocio,educacion,0.9970939305174484,0.00015902528553271512,0.00027670838355883337,0.00013328409612307156,0.00013275132077100073,0.9970939305174484,0.0007174223909739568,0.0012960204138660958,0.0001028000815070638,8.805751021896643e-05
0,80,Cuota Hipoteca Vivienda,vivienda,deudas,0.30608118199619627,0.10025601164038477,0.00944846276085065,0.1679940201673332,0.0009222969029540756,0.003482384802086289,0.21419261552293486,0.04402519214583512,0.30608118199619627,0.1535978340614248
0,83,Movistar Internet Hogar,servicios,vivienda,0.9705590769696788,0.0031435121585487572,0.009306234894978902,0.004218652347276064,0.9705590769696788,0.0003924775427922335,0.0005863397229066632,0.008072540149408614,0.0031556932624976605,0.0005654729519123056
0,87,Disney Plus Suscripcion,ocio,educacion,0.9720221465880433,0.00420570932325428,0.0030725993971568795,0.0010898623656841442,0.0010786474629958503,0.9720221465880433,0.005497809973053755,0.011386983456007761,0.0004914530857330217,0.001154788348070994
0,94,Tienda de Ropa Zara,otras,alimentacion,0.9779192099880839,0.9779192099880839,6.013434669486105e-05,0.00011779067582930155,6.830580724341123e-05,0.001402168947488735,0.0006258473349845898,0.00011643240386549743,0.00012827135290090477,0.019561839142908724
0,99,Movistar Internet Hogar,servicios,vivienda,0.9963183882785995,0.0010168549679318239,0.00032745065678084517,0.0007975352346875743,0.9963183882785995,9.768302287751834e-05,4.0919633177037696e-05,0.0006257810203630704,0.0007722630344828169,3.124151099747369e-06
0,100,Disney Plus Suscripcion,ocio,educacion,0.9885664628875266,0.0007030552424929431,0.0007935405311395322,0.0003816824108990597,0.00027648737949602267,0.9885664628875266,0.0010507029268432067,0.007860003386756784,0.0001959800281011343,0.000172085206744673
0,104,Parqueadero Centro,transporte,ocio,0.8460415392880729,0.00039047912444109377,0.013532062941496384,0.11153309424208639,0.00032409676851180173,4.047613458085487e-05,0.8460415392880729,0.0005531539367496522,0.00017126261197841989,0.02741383495208241
0,111,Cuota Hipoteca Vivienda,vivienda,deudas,0.5031135460504473,0.41568418284771913,0.00048301390630035135,0.032392156074482086,6.401340879748508e-05,0.00024859415646016686,0.02633812642076017,0.0023919074226723632,0.5031135460504473,0.019284459712361004
0,112,CUOTA CREDITO DE CONSUMO,deudas,deudas,0.9842878740499623,4.223150824781443e-06,1.0366478482812332e-06,0.015481026697015107,4.0084700521783875e-05,2.3515539370626183e-05,9.964131670176192e-05,2.5614797504117313e-05,0.9842878740499623,3.6983100251219315e-05
0,116,Inkafarma Botica,salud,salud,0.97890505282854,0.0030076320870423734,0.00512536043761875,0.97890505282854,0.000423142752927113,0.0007084194966240318,0.007037073894127203,0.0028702296757925423,0.000590690976283086,0.0013323978510449126
0,119,Libreria Panamericana,educacion,educacion,0.9842739800163732,0.014141915257464324,8.780086363381861e-05,0.00013755717050104713,0.00015050488325900034,0.9842739800163732,0.0005609729824184221,0.0002168158489221014,0.0001159631930956157,0.0003144897843325762
0,120,Farmacia San Pablo,salud,salud,0.9942264586860862,0.0007320615038915501,0.000404495381210716,0.9942264586860862,0.0002494200680922668,0.0002927825751149924,0.00043705571672414287,0.0029572976557780094,0.00014572590149321976,0.0005547025116089789
0,122,Disney Plus Suscripcion,ocio,educacion,0.9885891045240024,0.0002925953249742381,0.0004298762813236049,0.00019538281330224965,0.0001921903034107146,0.9885891045240024,0.0008562094976504089,0.009180233108259652,0.00011606556855342052,0.00014834257852329563
0,128,Instituto de Idiomas,educacion,otras,0.5553706075324417,0.0018890801705399515,0.017590280916841314,0.0030691864862557165,0.0008038061676224469,0.19784663954558587,0.20014556760179028,0.006628956276708716,0.016655875302213862,0.5553706075324417
0,130,Movistar Internet Hogar,servicios,vivienda,0.8823073399860593,0.04077418989672061,0.030978212021150336,0.011266511991228583,0.8823073399860593,0.0018565332058265158,0.002799850537129467,0.020995858692553018,0.007808435235516449,0.0012130684338158182
0,134,Amazon Compra,otras,ocio,0.9969119541643181,0.001109494344077487,0.0002914447499462003,0.0004083352443233356,1.2161351754607998e-05,0.0004592731164579122,0.9969119541643181,0.00010634125638976329,0.0001401193500637899,0.0005608764226687815
0,142,Cuota Hipoteca Vivienda,vivienda,deudas,0.5031135460504473,0.41568418284771913,0.00048301390630035135,0.032392156074482086,6.401340879748508e-05,0.00024859415646016686,0.02633812642076017,0.0023919074226723632,0.5031135460504473,0.019284459712361004
0,143,La Comer,alimentacion,alimentacion,0.9937246095606173,0.9937246095606173,0.0020682381491232906,0.00050026539370849,0.0006668602742782999,0.00046435890861311986,0.0012834329253059529,0.0008483404834219978,0.00010350744241458356,0.00034038686251715414
0,146,Disney Plus Suscripcion,ocio,educacion,0.9944137612064895,0.00032628379081299096,0.00036819271926791095,0.0001641935008317824,0.00012727580120911643,0.9944137612064895,0.002534106244970622,0.0017573759508892313,0.00011761201151055886,0.00019119877401822775
0,150,Movistar Internet Hogar,servicios,vivienda,0.9938664613631065,0.0019168613418889724,0.0007631032542659734,0.0010807120567438602,0.9938664613631065,0.00013109051795313483,9.165206577536795e-05,0.0012702738174027982,0.0008683750194505626,1.1470563412797111e-05
0,151,Tienda de Ropa Zara,otras,alimentacion,0.9779192099880839,0.9779192099880839,6.013434669486105e-05,0.00011779067582930155,6.830580724341123e-05,0.001402168947488735,0.0006258473349845898,0.00011643240386549743,0.00012827135290090477,0.019561839142908724
0,160,Movistar Internet Hogar,servicios,vivienda,0.9963183882785995,0.0010168549679318239,0.00032745065678084517,0.0007975352346875743,0.9963183882785995,9.768302287751834e-05,4.0919633177037696e-05,0.0006257810203630704,0.0007722630344828169,3.124151099747369e-06
0,161,Instituto de Idiomas,educacion,otras,0.538259899591806,0.010779473052747507,0.08434936710570766,0.007972421902865673,0.003932986630617302,0.13745599184172488,0.17103265406548607,0.026841554129397885,0.019375651679646954,0.538259899591806
0,162,Movistar Internet Hogar,servicios,vivienda,0.9963183882785995,0.0010168549679318239,0.00032745065678084517,0.0007975352346875743,0.9963183882785995,9.768302287751834e-05,4.0919633177037696e-05,0.0006257810203630704,0.0007722630344828169,3.124151099747369e-06
0,164,Movistar Internet Hogar,servicios,vivienda,0.9938664613631065,0.0019168613418889724,0.0007631032542659734,0.0010807120567438602,0.9938664613631065,0.00013109051795313483,9.165206577536795e-05,0.0012702738174027982,0.0008683750194505626,1.1470563412797111e-05
0,165,Personal Flow Internet,servicios,deudas,0.9964513487339298,0.0009340064834752884,0.001225581847048239,0.00018189841697710605,0.00014857632492713545,0.00028738496236031206,0.00020207493591562086,0.00011881436203702853,0.9964513487339298,0.0004503139333292651
0,174,Cuota Hipoteca Vivienda,vivienda,deudas,0.5031135460504473,0.41568418284771913,0.00048301390630035135,0.032392156074482086,6.401340879748508e-05,0.00024859415646016686,0.02633812642076017,0.0023919074226723632,0.5031135460504473,0.019284459712361004
0,175,PedidosYa,alimentacion,otras,0.5661770218938047,0.36571032478757853,0.019051821061867508,0.006355011239615041,0.008864786689304528,0.004135193839346398,0.016569037846641703,0.010855495107003359,0.0022813075348382572,0.5661770218938047
0,181,Petrobras Estacion,transporte,transporte,0.9982562734119694,0.0001759082364185573,0.9982562734119694,0.0003275769823973791,0.00011866819618551522,0.0003232250373834847,0.00023288531837373181,0.00023912939456634166,0.00011603079788642884,0.00021030262481922372
0,190,Cuota Hipoteca Vivienda,vivienda,deudas,0.5031135460504473,0.41568418284771913,0.00048301390630035135,0.032392156074482086,6.401340879748508e-05,0.00024859415646016686,0.02633812642076017,0.0023919074226723632,0.5031135460504473,0.019284459712361004
0,193,Movistar Internet Hogar,servicios,vivienda,0.964993381233214,0.009690267679086052,0.008830385114323422,0.004329251993938441,0.964993381233214,0.00040049689458023955,0.000688754111701299,0.007507026544725625,0.0031529839771834733,0.00040745245124765343
0,194,Disney Plus Suscripcion,ocio,educacion,0.9970939305174484,0.00015902528553271512,0.00027670838355883337,0.00013328409612307156,0.00013275132077100073,0.9970939305174484,0.0007174223909739568,0.0012960204138660958,0.0001028000815070638,8.805751021896643e-05
0,198,Cuota de Manejo Tarjeta,deudas,deudas,0.9902490228910086,3.326282669436702e-05,0.000411382008262936,0.0014996494562952857,9.392402815510832e-06,0.0009255869793330929,0.001158871019434085,3.4319028749060777e-06,0.9902490228910086,0.005709400513281387
0,212,Movistar Internet Hogar,servicios,vivienda,0.9963183882785995,0.0010168549679318239,0.00032745065678084517,0.0007975352346875743,0.9963183882785995,9.768302287751834e-05,4.0919633177037696e-05,0.0006257810203630704,0.0007722630344828169,3.124151099747369e-06
0,213,Parqueadero Centro,transporte,ocio,0.8460415392880729,0.00039047912444109377,0.013532062941496384,0.11153309424208639,0.00032409676851180173,4.047613458085487e-05,0.8460415392880729,0.0005531539367496522,0.00017126261197841989,0.02741383495208241
0,215,Disney Plus Suscripcion,ocio,educacion,0.9970939305174484,0.00015902528553271512,0.00027670838355883337,0.00013328409612307156,0.00013275132077100073,0.9970939305174484,0.0007174223909739568,0.0012960204138660958,0.0001028000815070638,8.805751021896643e-05
0,224,Cuota Hipoteca Vivienda,vivienda,deudas,0.5031135460504473,0.41568418284771913,0.00048301390630035135,0.032392156074482086,6.401340879748508e-05,0.00024859415646016686,0.02633812642076017,0.0023919074226723632,0.5031135460504473,0.019284459712361004
0,226,Farmacia Guadalajara,salud,salud,0.9954404995705781,0.0008754547699672462,0.0002371764764415153,0.9954404995705781,0.000421527655813382,0.0003100787716866088,0.0003702443286202648,0.001357417745723685,0.00012891157179290347,0.0008586891093762269
0,232,Libreria Panamericana,educacion,educacion,0.9842739800163732,0.014141915257464324,8.780086363381861e-05,0.00013755717050104713,0.00015050488325900034,0.9842739800163732,0.0005609729824184221,0.0002168158489221014,0.0001159631930956157,0.0003144897843325762
0,235,La Comer,alimentacion,alimentacion,0.9932942084729764,0.9932942084729764,0.0038050447634654268,0.0003212818434193639,0.0005985120244482111,0.0004171105048305271,0.000692480771398032,0.0004062085652050118,0.0001334175404874554,0.00033173551376937757
0,239,Energia Electrica EPM,servicios,deudas,0.6794215601683882,0.017119158247570595,0.010288820341532083,0.058555296035260045,0.005008803415105175,0.03078891077807669,0.007161724308921503,0.18905865517276457,0.6794215601683882,0.0025970715323811126
0,241,La Comer,alimentacion,alimentacion,0.9919972222339318,0.9919972222339318,0.006498252187906961,0.0001804442214200377,0.0005018839471351504,0.00026427336161928897,0.0002481432102592489,0.00014153179924673495,8.2224524891893e-05,8.602451358890406e-05
0,243,Movistar Internet Hogar,servicios,vivienda,0.9264002596815191,0.03293231543423203,0.01648303149615033,0.005688505405434978,0.9264002596815191,0.0007598123264591516,0.000945880355965396,0.011346038915481168,0.0051937186955433754,0.00025043768921450003
0,245,Disney Plus Suscripcion,ocio,educacion,0.9969117998734949,0.00018343948099744161,0.00030196762379853685,0.00015814757508868108,0.00014008982796176589,0.9969117998734949,0.0008369503661394478,0.0012656485962707087,0.00010573009514885699,9.622656109971909e-05
0,255,Instituto de Idiomas,educacion,otras,0.5191368120318294,0.007067180417875285,0.06051329130195102,0.005899638128177517,0.0027083184755571144,0.14418932332667547,0.2234474406033111,0.012887408704781556,0.024150587009841556,0.5191368120318294
0,258,Ara Supermercado,alimentacion,alimentacion,0.9982807243375134,0.9982807243375134,9.394915898140872e-05,0.00019696572286641103,0.00039374507171626767,9.874621897890867e-05,0.0001883450489556036,0.00014340975794290228,4.514912681945688e-05,0.0005589655562256406
0,259,Instituto de Idiomas,educacion,otras,0.43531934648119575,0.011384253447103969,0.0793136204126289,0.009009548089126282,0.0049601256777429695,0.16066641503610843,0.2414192589410227,0.026969465023130353,0.030957966891940556,0.43531934648119575
0,270,Movistar Internet Hogar,servicios,vivienda,0.9963183882785995,0.0010168549679318239,0.00032745065678084517,0.0007975352346875743,0.9963183882785995,9.768302287751834e-05,4.0919633177037696e-05,0.0006257810203630704,0.0007722630344828169,3.124151099747369e-06
0,271,Mercado Central Puesto,alimentacion,otras,0.99279995226645,9.632762924933238e-05,0.00036740869555886707,0.0014678330552985756,0.00280870024052585,1.518381489263119e-05,0.0021575784014491034,0.00027474760774893304,1.2268288826750528e-05,0.99279995226645
0,273,Disney Plus Suscripcion,ocio,educacion,0.9938093303328253,0.0007649410295719824,0.0005352359925501732,0.00022356462351501012,0.00019296007875292228,0.9938093303328253,0.0008792858230330041,0.0033681477092559267,0.00012406798838581536,0.00010246642210990835
0,274,Libreria Panamericana,educacion,educacion,0.9838749930450371,0.012722828222037505,0.00011595430903678329,0.0002056405714375634,0.00022994968326946124,0.9838749930450371,0.001078354877784301,0.0004075340461007773,0.00015563289325109394,0.0012091123520452623
0,275,Parqueadero Centro,transporte,ocio,0.8460415392880729,0.00039047912444109377,0.013532062941496384,0.11153309424208639,0.00032409676851180173,4.047613458085487e-05,0.8460415392880729,0.0005531539367496522,0.00017126261197841989,0.02741383495208241
0,280,Amazon Prime Video,ocio,ocio,0.9956508503866801,0.000355754621553402,0.0008506975791402038,0.0001670638020142746,3.4520700639927682e-06,0.00020527680760367602,0.9956508503866801,3.416812883195367e-05,0.0001239604816077921,0.002608776122504642
0,307,Movistar Internet Hogar,servicios,vivienda,0.9963183882785995,0.0010168549679318239,0.00032745065678084517,0.0007975352346875743,0.9963183882785995,9.768302287751834e-05,4.0919633177037696e-05,0.0006257810203630704,0.0007722630344828169,3.124151099747369e-06
0,308,Disney Plus Suscripcion,ocio,educacion,0.9885891045240024,0.0002925953249742381,0.0004298762813236049,0.00019538281330224965,0.0001921903034107146,0.9885891045240024,0.0008562094976504089,0.009180233108259652,0.00011606556855342052,0.00014834257852329563
0,309,Subte Sube Carga,transporte,alimentacion,0.5031967399667178,0.5031967399667178,0.0631522650509586,0.0020175009548018892,0.001108243651549271,0.0024827926946484977,0.01017326327510061,0.4176417039730831,6.01682502491702e-05,0.000167322182891057
0,313,Restaurante Gourmet,ocio,alimentacion,0.9912830580476991,0.9912830580476991,0.0037138098045954165,0.00046494833240842367,0.0005679375704188296,0.0003259723771172505,0.0005490690045415716,0.00014497152186427492,0.00010006859046870571,0.002850164750886493
0,319,Instituto de Idiomas,educacion,otras,0.5553706075324417,0.0018890801705399515,0.017590280916841314,0.0030691864862557165,0.0008038061676224469,0.19784663954558587,0.20014556760179028,0.006628956276708716,0.016655875302213862,0.5553706075324417
0,329,Movistar Internet Hogar,servicios,vivienda,0.9963183882785995,0.0010168549679318239,0.00032745065678084517,0.0007975352346875743,0.9963183882785995,9.768302287751834e-05,4.0919633177037696e-05,0.0006257810203630704,0.0007722630344828169,3.124151099747369e-06
0,331,Disney Plus Suscripcion,ocio,educacion,0.9947963372445016,0.0004667755431842825,0.0004945015956893814,0.00019002148552361376,0.00018591562361633613,0.9947963372445016,0.0007861761524849769,0.002852211371955169,0.0001226377890692707,0.00010542319397545272
0,332,Psicologia Consulta,salud,salud,0.996843197755298,0.0002901732661885697,0.00011175540886095723,0.996843197755298,0.00019475537870690515,0.00026912657390374176,0.001558384049618437,0.00019544904964920404,0.0001898585719019623,0.00034729994587224367
0,345,Escape Room,ocio,alimentacion,0.6585171795127914,0.6585171795127914,0.017230730616249423,0.019361586879236534,0.006202370181339355,0.016306049689909837,0.057612560579342144,0.21170553575312948,0.0040080381222178125,0.009055948665784054
0,347,Gasolinera Pemex,transporte,transporte,0.9978725785467696,0.00040337563314600603,0.9978725785467696,0.00024228008365621403,0.00014987121251941853,0.00026295362285454275,5.509392494203822e-05,0.0003380850088137277,0.00011708155963659451,0.0005586804076618846
0,354,Farmacia San Pablo,salud,salud,0.9942264586860862,0.0007320615038915501,0.000404495381210716,0.9942264586860862,0.0002494200680922668,0.0002927825751149924,0.00043705571672414287,0.0029572976557780094,0.00014572590149321976,0.0005547025116089789
0,356,Movistar Internet Hogar,servicios,vivienda,0.9963183882785995,0.0010168549679318239,0.00032745065678084517,0.0007975352346875743,0.9963183882785995,9.768302287751834e-05,4.0919633177037696e-05,0.0006257810203630704,0.0007722630344828169,3.124151099747369e-06
0,361,Instituto de Idiomas,educacion,ocio,0.33252543595436873,0.009633358118314119,0.09849162335423411,0.007994054436375119,0.009750671636470346,0.24121350631532654,0.33252543595436873,0.02116573003819895,0.054228867790028334,0.2249967523566837
0,362,Reparacion Plomeria,vivienda,otras,0.8722561750856682,0.0017719718654640275,0.004745014934330831,0.0011128501608318462,0.10913492164162274,0.009512184808701534,0.00038473516528406555,0.000997507795605868,8.463854249106666e-05,0.8722561750856682
0,364,Ara Supermercado,alimentacion,alimentacion,0.9982807243375134,0.9982807243375134,9.394915898140872e-05,0.00019696572286641103,0.00039374507171626767,9.874621897890867e-05,0.0001883450489556036,0.00014340975794290228,4.514912681945688e-05,0.0005589655562256406
0,371,Movistar Internet Hogar,servicios,vivienda,0.9963183882785995,0.0010168549679318239,0.00032745065678084517,0.0007975352346875743,0.9963183882785995,9.768302287751834e-05,4.0919633177037696e-05,0.0006257810203630704,0.0007722630344828169,3.124151099747369e-06
0,375,Petrobras Estacion,transporte,transporte,0.9982562734119694,0.0001759082364185573,0.9982562734119694,0.0003275769823973791,0.00011866819618551522,0.0003232250373834847,0.00023288531837373181,0.00023912939456634166,0.00011603079788642884,0.00021030262481922372
0,376,Cuota de Manejo Tarjeta,deudas,deudas,0.9911536907296815,1.4663268987895451e-05,0.0003426226216783638,0.0013052325340902112,3.447012365344304e-06,0.000552358541949198,0.0008050841069110996,9.161112039633109e-07,0.9911536907296815,0.005821985073132447
0,384,Personal Flow Internet,servicios,deudas,0.9961832866312909,0.0008690449272853833,0.0013823702227019731,0.00021489292570266825,0.0003057014791177785,0.00023168777400354537,0.0001742068264374473,0.00010303017936710963,0.9961832866312909,0.0005357790340932792
0,385,Cinemark Boleteria,ocio,ocio,0.6460126267679777,0.12302195964433628,0.0011272553305553322,0.0001977649271446936,0.02028405519130889,0.0035039788172480713,0.6460126267679777,0.0015786317250725227,0.0007357094943538494,0.20353801810200256
0,387,Coursera Certificado,educacion,educacion,0.964243967680147,0.018410852858628216,0.0016893376656763454,0.002180109225651965,0.0061311034014447695,0.964243967680147,0.0031031138304499282,0.0009099723989919374,0.0003560200094224997,0.002975522929587363
0,390,Peluqueria y Barberia,otras,otras,0.583819850123566,0.3157409206930261,0.0023655660956878647,0.005939932093468228,0.017401369976828524,0.025533913945704468,0.04404708461321721,0.00372368221603968,0.001427680242461896,0.583819850123566
0,393,PedidosYa,alimentacion,alimentacion,0.7822797601310616,0.7822797601310616,0.014540999492646346,0.005792432866084001,0.003910660449606818,0.005638523720421042,0.006056773684138507,0.010953952372063478,0.0025402342208118447,0.16828666306316645
0,398,Farmacia Guadalajara,salud,salud,0.8585244661999655,0.04869427650450133,0.004221934681402128,0.8585244661999655,0.0063032963000791906,0.02745656591900315,0.009401568469942898,0.030405958545633983,0.0017066072443939742,0.013285326135077833
0,401,Restaurante Gourmet,ocio,alimentacion,0.9969454304758281,0.9969454304758281,0.0014202405458450644,0.00022372924416405972,0.00024539076513208335,0.00025909251207832684,0.0004783487832146647,6.87376003076199e-06,0.00022359020025074076,0.0001973037134563154
0,404,PAGO TARJETA DE CREDITO,deudas,deudas,0.9995484154436545,1.8870843432149396e-05,0.00016143575702043836,6.477471190980768e-05,4.807726990262335e-05,9.924384932519905e-05,5.258918783075036e-05,1.565373708840537e-06,0.9995484154436545,5.027563215594724e-06
0,409,Comision Bancaria,otras,alimentacion,0.4615114012087922,0.4615114012087922,0.08608545136450695,0.008112503421754064,0.007920987397779154,0.08585003783666352,0.012482663249579149,0.013346446318484658,0.29539014394701124,0.029300365255429117
0,423,Disney Plus Suscripcion,ocio,educacion,0.9885891045240024,0.0002925953249742381,0.0004298762813236049,0.00019538281330224965,0.0001921903034107146,0.9885891045240024,0.0008562094976504089,0.009180233108259652,0.00011606556855342052,0.00014834257852329563
0,424,Reparacion Plomeria,vivienda,otras,0.8722561750856682,0.0017719718654640275,0.004745014934330831,0.0011128501608318462,0.10913492164162274,0.009512184808701534,0.00038473516528406555,0.000997507795605868,8.463854249106666e-05,0.8722561750856682
0,426,Movistar Internet Hogar,servicios,vivienda,0.9963183882785995,0.0010168549679318239,0.00032745065678084517,0.0007975352346875743,0.9963183882785995,9.768302287751834e-05,4.0919633177037696e-05,0.0006257810203630704,0.0007722630344828169,3.124151099747369e-06
0,428,Farmacia San Pablo,salud,salud,0.9884471228428983,0.001363483606826034,0.0011002136071654601,0.9884471228428983,0.0006447920779322669,0.0005714354735269527,0.0008204551978101151,0.0055166706288270655,0.00021483187364766923,0.0013209946913662653
0,431,Psicologia Consulta,salud,salud,0.9964702390614292,0.0006419501997818351,0.00023157051799811929,0.9964702390614292,0.0002777611478050537,0.0008281369312960245,0.0005963046934359119,0.0003238244406809638,0.0002019081249755735,0.0004283048825973218
0,432,Parqueadero Centro,transporte,ocio,0.8460415392880729,0.00039047912444109377,0.013532062941496384,0.11153309424208639,0.00032409676851180173,4.047613458085487e-05,0.8460415392880729,0.0005531539367496522,0.00017126261197841989,0.02741383495208241
0,433,Cinemark Boleteria,ocio,ocio,0.6460126267679777,0.12302195964433628,0.0011272553305553322,0.0001977649271446936,0.02028405519130889,0.0035039788172480713,0.6460126267679777,0.0015786317250725227,0.0007357094943538494,0.20353801810200256
0,434,Instituto de Idiomas,educacion,otras,0.5553706075324417,0.0018890801705399515,0.017590280916841314,0.0030691864862557165,0.0008038061676224469,0.19784663954558587,0.20014556760179028,0.006628956276708716,0.016655875302213862,0.5553706075324417
0,437,Psicologia Consulta,salud,salud,0.9758891038946262,0.0032050599211959955,0.0017623921091928102,0.9758891038946262,0.0018440614962401674,0.0015471210009970592,0.010830098411787517,0.0022549628413771955,0.0009806341228893742,0.0016865662016936794
0,438,Psicologia Consulta,salud,salud,0.9947406419147927,0.00038289499634670685,0.00015855719803411667,0.9947406419147927,0.00021486262365226768,0.0003336694042916832,0.003198170833689754,0.00027366804353834906,0.00019480920650690695,0.0005027257791475154
0,444,Petrobras Estacion,transporte,transporte,0.998008459471655,0.0002488877473019418,0.998008459471655,0.0003675813112483956,0.00015148587721847262,0.00031832513565463336,0.0002606876123853643,0.0002663238406742401,0.0001234499731500505,0.00025479903071207963
0,448,Petrobras Estacion,transporte,transporte,0.9982562734119694,0.0001759082364185573,0.9982562734119694,0.0003275769823973791,0.00011866819618551522,0.0003232250373834847,0.00023288531837373181,0.00023912939456634166,0.00011603079788642884,0.00021030262481922372
0,457,Movistar Internet Hogar,servicios,vivienda,0.9963183882785995,0.0010168549679318239,0.00032745065678084517,0.0007975352346875743,0.9963183882785995,9.768302287751834e-05,4.0919633177037696e-05,0.0006257810203630704,0.0007722630344828169,3.124151099747369e-06
0,462,Tienda de Ropa Zara,otras,alimentacion,0.9779192099880839,0.9779192099880839,6.013434669486105e-05,0.00011779067582930155,6.830580724341123e-05,0.001402168947488735,0.0006258473349845898,0.00011643240386549743,0.00012827135290090477,0.019561839142908724
0,470,Psicologia Consulta,salud,salud,0.9708101435679001,0.0040537261907111774,0.0013374010569978338,0.9708101435679001,0.0020821566160397053,0.0014744507552173457,0.012867893636533997,0.0037821288798295695,0.0010359784271840916,0.002556120869586228
0,473,Farmacia Guadalajara,salud,salud,0.9954404995705781,0.0008754547699672462,0.0002371764764415153,0.9954404995705781,0.000421527655813382,0.0003100787716866088,0.0003702443286202648,0.001357417745723685,0.00012891157179290347,0.0008586891093762269
